id,created_at,updated_at,category,content-type,display_name,filename,folder_id,hidden,hidden_for_user,lock_at,locked,locked_for_user,media_entry_id,mime_class,modified_at,size,thumbnail_url,unlock_at,upload_status,url,uuid,visibility_level
10500000180202140,2025-08-18T22:18:33Z,2025-08-18T22:18:36Z,uncategorized,image/png,blue_exclamation_icon.png,blue_exclamation_icon.png,10500000022067889,False,False,,False,False,,image,2025-08-18T22:18:33Z,111311,https://canvas.instructure.com/images/thumbnails/1050~180202140/cltEvBMLf95WzAvqkCHsBJ263bnCJWy04iOLzY4N,,success,https://canvas.instructure.com/files/1050~180202140/download?download_frd=1&verifier=cltEvBMLf95WzAvqkCHsBJ263bnCJWy04iOLzY4N,cltEvBMLf95WzAvqkCHsBJ263bnCJWy04iOLzY4N,inherit
10500000183664754,2025-10-22T12:11:20Z,2025-10-22T16:58:32Z,uncategorized,application/pdf,CMPSC465_10_20_2025.pdf,CMPSC465_10_20_2025.pdf,10500000022331549,False,False,,False,False,,pdf,2025-10-22T12:11:20Z,1472959,,,success,https://canvas.instructure.com/files/1050~183664754/download?download_frd=1&verifier=i1BUjKUW3ldQEh5AWl1IViczE72nKVozzMV07b45,i1BUjKUW3ldQEh5AWl1IViczE72nKVozzMV07b45,inherit
10500000183823069,2025-10-24T15:43:59Z,2025-10-24T17:13:48Z,uncategorized,application/pdf,CMPSC465_10_22_2025.pdf,CMPSC465_10_22_2025.pdf,10500000022331549,False,False,,False,False,,pdf,2025-10-24T15:43:59Z,1499705,,,success,https://canvas.instructure.com/files/1050~183823069/download?download_frd=1&verifier=p1g6phelqqe7muKOnQp5tRfNZQX6K3FQRucrFtKF,p1g6phelqqe7muKOnQp5tRfNZQX6K3FQRucrFtKF,inherit
10500000183828780,2025-10-24T17:33:32Z,2025-10-24T19:08:43Z,uncategorized,application/pdf,CMPSC465_10_24_2025.pdf,CMPSC465_10_24_2025.pdf,10500000022331549,False,False,,False,False,,pdf,2025-10-24T17:33:32Z,3617762,,,success,https://canvas.instructure.com/files/1050~183828780/download?download_frd=1&verifier=uvyqwxR16kKGHUoByroHlYRNrgut226cAZ7znTx7,uvyqwxR16kKGHUoByroHlYRNrgut226cAZ7znTx7,inherit
10500000180202141,2025-08-18T22:18:33Z,2025-08-18T22:18:36Z,uncategorized,image/png,exam-5893785_1920.png,exam-5893785_1920.png,10500000022067889,False,False,,False,False,,image,2025-08-18T22:18:33Z,201043,https://canvas.instructure.com/images/thumbnails/1050~180202141/VKIktlwoVQETPV93Mlnkbh0onWY1G4w3A0Loyutw,,success,https://canvas.instructure.com/files/1050~180202141/download?download_frd=1&verifier=VKIktlwoVQETPV93Mlnkbh0onWY1G4w3A0Loyutw,VKIktlwoVQETPV93Mlnkbh0onWY1G4w3A0Loyutw,inherit
10500000181327589,2025-09-07T21:40:21Z,2025-09-16T22:59:18Z,uncategorized,application/pdf,hw-template.pdf,hw-template.pdf,10500000022413621,False,False,,False,False,,pdf,2025-09-07T21:40:21Z,47463,,,success,https://canvas.instructure.com/files/1050~181327589/download?download_frd=1&verifier=u9Km7CO5zvMB4ZZTMVI29LbVfxpkIXAfEMz8Q4ad,u9Km7CO5zvMB4ZZTMVI29LbVfxpkIXAfEMz8Q4ad,inherit
10500000181327570,2025-09-07T21:39:58Z,2025-09-16T22:59:18Z,uncategorized,application/x-tex,hw-template.tex,hw-template.tex,10500000022413621,False,False,,False,False,,file,2025-09-07T21:39:58Z,1518,,,success,https://canvas.instructure.com/files/1050~181327570/download?download_frd=1&verifier=D5EVz9y8wpfpC7rc2H82bbo2gHcgbu5ggBf8Bv88,D5EVz9y8wpfpC7rc2H82bbo2gHcgbu5ggBf8Bv88,inherit
10500000181847709,2025-09-16T22:58:19Z,2025-09-25T21:17:57Z,uncategorized,application/pdf,HW1-sol.pdf,HW1-sol.pdf,10500000022413621,False,False,,False,False,,pdf,2025-09-16T22:58:19Z,128711,,,success,https://canvas.instructure.com/files/1050~181847709/download?download_frd=1&verifier=K6MYUdGyXt8OZykkPsxpzVoem4ZDNC7Xvnf99teU,K6MYUdGyXt8OZykkPsxpzVoem4ZDNC7Xvnf99teU,inherit
10500000181815793,2025-09-16T16:11:22Z,2025-09-16T16:12:01Z,uncategorized,application/pdf,HW1.pdf,HW1.pdf,10500000022413621,False,False,,False,False,,pdf,2025-09-16T16:11:22Z,93613,,,success,https://canvas.instructure.com/files/1050~181815793/download?download_frd=1&verifier=8PuJ3HuIfdcdb6Wh0WgxnmxrrwbHwM8SGi0zkVcA,8PuJ3HuIfdcdb6Wh0WgxnmxrrwbHwM8SGi0zkVcA,inherit
10500000182208614,2025-09-23T16:00:41Z,2025-09-23T16:01:03Z,uncategorized,application/pdf,HW2-sol.pdf,HW2-sol.pdf,10500000022413621,False,False,,False,False,,pdf,2025-09-23T16:00:41Z,118645,,,success,https://canvas.instructure.com/files/1050~182208614/download?download_frd=1&verifier=tjoUMgbu9qxlQUwYssVkDobmZB6FymYfCEpv7PuF,tjoUMgbu9qxlQUwYssVkDobmZB6FymYfCEpv7PuF,inherit
10500000182208616,2025-09-23T16:00:42Z,2025-09-23T16:00:48Z,uncategorized,application/pdf,HW2.pdf,HW2.pdf,10500000022413621,False,False,,False,False,,pdf,2025-09-23T16:00:42Z,100310,,,success,https://canvas.instructure.com/files/1050~182208616/download?download_frd=1&verifier=4FeH50p7PrYsbNvnJN1lPRDq1nkYxOT6FMJZSBwt,4FeH50p7PrYsbNvnJN1lPRDq1nkYxOT6FMJZSBwt,inherit
